"","Country.Region","date","CumCaseNumber","IncCaseNumber"
"5215","Burundi",2020-01-29,0,0
"5216","Burundi",2020-01-30,0,0
"5217","Burundi",2020-01-31,0,0
"5218","Burundi",2020-02-01,0,0
"5219","Burundi",2020-02-02,0,0
"5220","Burundi",2020-02-03,0,0
"5221","Burundi",2020-02-04,0,0
"5222","Burundi",2020-02-05,0,0
"5223","Burundi",2020-02-06,0,0
"5224","Burundi",2020-02-07,0,0
"5225","Burundi",2020-02-08,0,0
"5226","Burundi",2020-02-09,0,0
"5227","Burundi",2020-02-10,0,0
"5228","Burundi",2020-02-11,0,0
"5229","Burundi",2020-02-12,0,0
"5230","Burundi",2020-02-13,0,0
"5231","Burundi",2020-02-14,0,0
"5232","Burundi",2020-02-15,0,0
"5233","Burundi",2020-02-16,0,0
"5234","Burundi",2020-02-17,0,0
"5235","Burundi",2020-02-18,0,0
"5236","Burundi",2020-02-19,0,0
"5237","Burundi",2020-02-20,0,0
"5238","Burundi",2020-02-21,0,0
"5239","Burundi",2020-02-22,0,0
"5240","Burundi",2020-02-23,0,0
"5241","Burundi",2020-02-24,0,0
"5242","Burundi",2020-02-25,0,0
"5243","Burundi",2020-02-26,0,0
"5244","Burundi",2020-02-27,0,0
"5245","Burundi",2020-02-28,0,0
"5246","Burundi",2020-02-29,0,0
"5247","Burundi",2020-03-01,0,0
"5248","Burundi",2020-03-02,0,0
"5249","Burundi",2020-03-03,0,0
"5250","Burundi",2020-03-04,0,0
"5251","Burundi",2020-03-05,0,0
"5252","Burundi",2020-03-06,0,0
"5253","Burundi",2020-03-07,0,0
"5254","Burundi",2020-03-08,0,0
"5255","Burundi",2020-03-09,0,0
"5256","Burundi",2020-03-10,0,0
"5257","Burundi",2020-03-11,0,0
"5258","Burundi",2020-03-12,0,0
"5259","Burundi",2020-03-13,0,0
"5260","Burundi",2020-03-14,0,0
"5261","Burundi",2020-03-15,0,0
"5262","Burundi",2020-03-16,0,0
"5263","Burundi",2020-03-17,0,0
"5264","Burundi",2020-03-18,0,0
"5265","Burundi",2020-03-19,0,0
"5266","Burundi",2020-03-20,0,0
"5267","Burundi",2020-03-21,0,0
"5268","Burundi",2020-03-22,0,0
"5269","Burundi",2020-03-23,0,0
"5270","Burundi",2020-03-24,0,0
"5271","Burundi",2020-03-25,0,0
"5272","Burundi",2020-03-26,0,0
"5273","Burundi",2020-03-27,0,0
"5274","Burundi",2020-03-28,0,0
"5275","Burundi",2020-03-29,0,0
"5276","Burundi",2020-03-30,0,0
"5277","Burundi",2020-03-31,2,2
"5278","Burundi",2020-04-01,2,0
"5279","Burundi",2020-04-02,3,1
"5280","Burundi",2020-04-03,3,0
"5281","Burundi",2020-04-04,3,0
"5282","Burundi",2020-04-05,3,0
"5283","Burundi",2020-04-06,3,0
"5284","Burundi",2020-04-07,3,0
"5285","Burundi",2020-04-08,3,0
"5286","Burundi",2020-04-09,3,0
"5287","Burundi",2020-04-10,3,0
"5288","Burundi",2020-04-11,5,2
"5289","Burundi",2020-04-12,5,0
"5290","Burundi",2020-04-13,5,0
"5291","Burundi",2020-04-14,5,0
"5292","Burundi",2020-04-15,5,0
"5293","Burundi",2020-04-16,5,0
"5294","Burundi",2020-04-17,5,0
"5295","Burundi",2020-04-18,5,0
"5296","Burundi",2020-04-19,5,0
"5297","Burundi",2020-04-20,5,0
"5298","Burundi",2020-04-21,5,0
"5299","Burundi",2020-04-22,11,6
"5300","Burundi",2020-04-23,11,0
"5301","Burundi",2020-04-24,11,0
"5302","Burundi",2020-04-25,11,0
"5303","Burundi",2020-04-26,11,0
"5304","Burundi",2020-04-27,11,0
"5305","Burundi",2020-04-28,11,0
"5306","Burundi",2020-04-29,11,0
"5307","Burundi",2020-04-30,11,0
"5308","Burundi",2020-05-01,11,0
"5309","Burundi",2020-05-02,15,4
"5310","Burundi",2020-05-03,15,0
"5311","Burundi",2020-05-04,15,0
"5312","Burundi",2020-05-05,15,0
"5313","Burundi",2020-05-06,15,0
"5314","Burundi",2020-05-07,15,0
"5315","Burundi",2020-05-08,15,0
"5316","Burundi",2020-05-09,15,0
"5317","Burundi",2020-05-10,15,0
"5318","Burundi",2020-05-11,15,0
"5319","Burundi",2020-05-12,15,0
"5320","Burundi",2020-05-13,15,0
"5321","Burundi",2020-05-14,15,0
"5322","Burundi",2020-05-15,15,0
"5323","Burundi",2020-05-16,15,0
"5324","Burundi",2020-05-17,23,8
"5325","Burundi",2020-05-18,42,19
"5326","Burundi",2020-05-19,42,0
"5327","Burundi",2020-05-20,42,0
"5328","Burundi",2020-05-21,42,0
"5329","Burundi",2020-05-22,42,0
"5330","Burundi",2020-05-23,42,0
"5331","Burundi",2020-05-24,42,0
"5332","Burundi",2020-05-25,42,0
"5333","Burundi",2020-05-26,42,0
"5334","Burundi",2020-05-27,42,0
"5335","Burundi",2020-05-28,42,0
"5336","Burundi",2020-05-29,42,0
"5337","Burundi",2020-05-30,63,21
"5338","Burundi",2020-05-31,63,0
"5339","Burundi",2020-06-01,63,0
"5340","Burundi",2020-06-02,63,0
"5341","Burundi",2020-06-03,63,0
"5342","Burundi",2020-06-04,63,0
"5343","Burundi",2020-06-05,63,0
"5344","Burundi",2020-06-06,83,20
"5345","Burundi",2020-06-07,83,0
"5346","Burundi",2020-06-08,83,0
"5347","Burundi",2020-06-09,83,0
"5348","Burundi",2020-06-10,83,0
"5349","Burundi",2020-06-11,85,2
"5350","Burundi",2020-06-12,85,0
"5351","Burundi",2020-06-13,85,0
"5352","Burundi",2020-06-14,85,0
"5353","Burundi",2020-06-15,85,0
"5354","Burundi",2020-06-16,104,19
"5355","Burundi",2020-06-17,104,0
"5356","Burundi",2020-06-18,104,0
"5357","Burundi",2020-06-19,104,0
"5358","Burundi",2020-06-20,104,0
"5359","Burundi",2020-06-21,144,40
"5360","Burundi",2020-06-22,144,0
"5361","Burundi",2020-06-23,144,0
"5362","Burundi",2020-06-24,144,0
"5363","Burundi",2020-06-25,144,0
"5364","Burundi",2020-06-26,144,0
"5365","Burundi",2020-06-27,170,26
"5366","Burundi",2020-06-28,170,0
"5367","Burundi",2020-06-29,170,0
"5368","Burundi",2020-06-30,170,0
"5369","Burundi",2020-07-01,170,0
"5370","Burundi",2020-07-02,170,0
"5371","Burundi",2020-07-03,191,21
"5372","Burundi",2020-07-04,191,0
"5373","Burundi",2020-07-05,191,0
"5374","Burundi",2020-07-06,191,0
"5375","Burundi",2020-07-07,191,0
"5376","Burundi",2020-07-08,191,0
"5377","Burundi",2020-07-09,191,0
"5378","Burundi",2020-07-10,191,0
"5379","Burundi",2020-07-11,191,0
"5380","Burundi",2020-07-12,191,0
"5381","Burundi",2020-07-13,269,78
"5382","Burundi",2020-07-14,269,0
"5383","Burundi",2020-07-15,269,0
"5384","Burundi",2020-07-16,303,34
"5385","Burundi",2020-07-17,310,7
"5386","Burundi",2020-07-18,310,0
"5387","Burundi",2020-07-19,310,0
"5388","Burundi",2020-07-20,322,12
"5389","Burundi",2020-07-21,328,6
"5390","Burundi",2020-07-22,328,0
"5391","Burundi",2020-07-23,345,17
"5392","Burundi",2020-07-24,345,0
"5393","Burundi",2020-07-25,361,16
"5394","Burundi",2020-07-26,361,0
"5395","Cabo Verde",2020-01-23,0,0
"5396","Cabo Verde",2020-01-24,0,0
"5397","Cabo Verde",2020-01-25,0,0
"5398","Cabo Verde",2020-01-26,0,0
"5399","Cabo Verde",2020-01-27,0,0
"5400","Cabo Verde",2020-01-28,0,0
"5401","Cabo Verde",2020-01-29,0,0
"5402","Cabo Verde",2020-01-30,0,0
"5403","Cabo Verde",2020-01-31,0,0
"5404","Cabo Verde",2020-02-01,0,0
"5405","Cabo Verde",2020-02-02,0,0
"5406","Cabo Verde",2020-02-03,0,0
"5407","Cabo Verde",2020-02-04,0,0
"5408","Cabo Verde",2020-02-05,0,0
"5409","Cabo Verde",2020-02-06,0,0
"5410","Cabo Verde",2020-02-07,0,0
"5411","Cabo Verde",2020-02-08,0,0
"5412","Cabo Verde",2020-02-09,0,0
"5413","Cabo Verde",2020-02-10,0,0
"5414","Cabo Verde",2020-02-11,0,0
"5415","Cabo Verde",2020-02-12,0,0
"5416","Cabo Verde",2020-02-13,0,0
"5417","Cabo Verde",2020-02-14,0,0
"5418","Cabo Verde",2020-02-15,0,0
"5419","Cabo Verde",2020-02-16,0,0
"5420","Cabo Verde",2020-02-17,0,0
"5421","Cabo Verde",2020-02-18,0,0
"5422","Cabo Verde",2020-02-19,0,0
"5423","Cabo Verde",2020-02-20,0,0
"5424","Cabo Verde",2020-02-21,0,0
"5425","Cabo Verde",2020-02-22,0,0
"5426","Cabo Verde",2020-02-23,0,0
"5427","Cabo Verde",2020-02-24,0,0
"5428","Cabo Verde",2020-02-25,0,0
"5429","Cabo Verde",2020-02-26,0,0
"5430","Cabo Verde",2020-02-27,0,0
"5431","Cabo Verde",2020-02-28,0,0
"5432","Cabo Verde",2020-02-29,0,0
"5433","Cabo Verde",2020-03-01,0,0
"5434","Cabo Verde",2020-03-02,0,0
"5435","Cabo Verde",2020-03-03,0,0
"5436","Cabo Verde",2020-03-04,0,0
"5437","Cabo Verde",2020-03-05,0,0
"5438","Cabo Verde",2020-03-06,0,0
"5439","Cabo Verde",2020-03-07,0,0
"5440","Cabo Verde",2020-03-08,0,0
"5441","Cabo Verde",2020-03-09,0,0
"5442","Cabo Verde",2020-03-10,0,0
"5443","Cabo Verde",2020-03-11,0,0
"5444","Cabo Verde",2020-03-12,0,0
"5445","Cabo Verde",2020-03-13,0,0
"5446","Cabo Verde",2020-03-14,0,0
"5447","Cabo Verde",2020-03-15,0,0
"5448","Cabo Verde",2020-03-16,0,0
"5449","Cabo Verde",2020-03-17,0,0
"5450","Cabo Verde",2020-03-18,0,0
"5451","Cabo Verde",2020-03-19,0,0
"5452","Cabo Verde",2020-03-20,1,1
"5453","Cabo Verde",2020-03-21,3,2
"5454","Cabo Verde",2020-03-22,3,0
"5455","Cabo Verde",2020-03-23,3,0
"5456","Cabo Verde",2020-03-24,3,0
"5457","Cabo Verde",2020-03-25,4,1
"5458","Cabo Verde",2020-03-26,4,0
"5459","Cabo Verde",2020-03-27,5,1
"5460","Cabo Verde",2020-03-28,5,0
"5461","Cabo Verde",2020-03-29,6,1
"5462","Cabo Verde",2020-03-30,6,0
"5463","Cabo Verde",2020-03-31,6,0
"5464","Cabo Verde",2020-04-01,6,0
"5465","Cabo Verde",2020-04-02,6,0
"5466","Cabo Verde",2020-04-03,6,0
"5467","Cabo Verde",2020-04-04,7,1
"5468","Cabo Verde",2020-04-05,7,0
"5469","Cabo Verde",2020-04-06,7,0
"5470","Cabo Verde",2020-04-07,7,0
"5471","Cabo Verde",2020-04-08,7,0
"5472","Cabo Verde",2020-04-09,7,0
"5473","Cabo Verde",2020-04-10,7,0
"5474","Cabo Verde",2020-04-11,8,1
"5475","Cabo Verde",2020-04-12,8,0
"5476","Cabo Verde",2020-04-13,10,2
"5477","Cabo Verde",2020-04-14,11,1
"5478","Cabo Verde",2020-04-15,56,45
"5479","Cabo Verde",2020-04-16,56,0
"5480","Cabo Verde",2020-04-17,56,0
"5481","Cabo Verde",2020-04-18,58,2
"5482","Cabo Verde",2020-04-19,61,3
"5483","Cabo Verde",2020-04-20,67,6
"5484","Cabo Verde",2020-04-21,68,1
"5485","Cabo Verde",2020-04-22,73,5
"5486","Cabo Verde",2020-04-23,82,9
"5487","Cabo Verde",2020-04-24,88,6
"5488","Cabo Verde",2020-04-25,90,2
"5489","Cabo Verde",2020-04-26,106,16
"5490","Cabo Verde",2020-04-27,109,3
"5491","Cabo Verde",2020-04-28,114,5
"5492","Cabo Verde",2020-04-29,114,0
"5493","Cabo Verde",2020-04-30,121,7
"5494","Cabo Verde",2020-05-01,122,1
"5495","Cabo Verde",2020-05-02,152,30
"5496","Cabo Verde",2020-05-03,165,13
"5497","Cabo Verde",2020-05-04,175,10
"5498","Cabo Verde",2020-05-05,186,11
"5499","Cabo Verde",2020-05-06,191,5
"5500","Cabo Verde",2020-05-07,218,27
"5501","Cabo Verde",2020-05-08,230,12
"5502","Cabo Verde",2020-05-09,236,6
"5503","Cabo Verde",2020-05-10,246,10
"5504","Cabo Verde",2020-05-11,260,14
"5505","Cabo Verde",2020-05-12,267,7
"5506","Cabo Verde",2020-05-13,289,22
"5507","Cabo Verde",2020-05-14,315,26
"5508","Cabo Verde",2020-05-15,326,11
"5509","Cabo Verde",2020-05-16,328,2
"5510","Cabo Verde",2020-05-17,328,0
"5511","Cabo Verde",2020-05-18,328,0
"5512","Cabo Verde",2020-05-19,335,7
"5513","Cabo Verde",2020-05-20,349,14
"5514","Cabo Verde",2020-05-21,356,7
"5515","Cabo Verde",2020-05-22,362,6
"5516","Cabo Verde",2020-05-23,371,9
"5517","Cabo Verde",2020-05-24,380,9
"5518","Cabo Verde",2020-05-25,390,10
"5519","Cabo Verde",2020-05-26,390,0
"5520","Cabo Verde",2020-05-27,390,0
"5521","Cabo Verde",2020-05-28,390,0
"5522","Cabo Verde",2020-05-29,405,15
"5523","Cabo Verde",2020-05-30,421,16
"5524","Cabo Verde",2020-05-31,435,14
"5525","Cabo Verde",2020-06-01,458,23
"5526","Cabo Verde",2020-06-02,466,8
"5527","Cabo Verde",2020-06-03,477,11
"5528","Cabo Verde",2020-06-04,502,25
"5529","Cabo Verde",2020-06-05,536,34
"5530","Cabo Verde",2020-06-06,542,6
"5531","Cabo Verde",2020-06-07,554,12
"5532","Cabo Verde",2020-06-08,567,13
"5533","Cabo Verde",2020-06-09,585,18
"5534","Cabo Verde",2020-06-10,615,30
"5535","Cabo Verde",2020-06-11,657,42
"5536","Cabo Verde",2020-06-12,697,40
"5537","Cabo Verde",2020-06-13,726,29
"5538","Cabo Verde",2020-06-14,750,24
"5539","Cabo Verde",2020-06-15,760,10
"5540","Cabo Verde",2020-06-16,781,21
"5541","Cabo Verde",2020-06-17,792,11
"5542","Cabo Verde",2020-06-18,823,31
"5543","Cabo Verde",2020-06-19,848,25
"5544","Cabo Verde",2020-06-20,863,15
"5545","Cabo Verde",2020-06-21,890,27
"5546","Cabo Verde",2020-06-22,944,54
"5547","Cabo Verde",2020-06-23,982,38
"5548","Cabo Verde",2020-06-24,999,17
"5549","Cabo Verde",2020-06-25,1003,4
"5550","Cabo Verde",2020-06-26,1027,24
"5551","Cabo Verde",2020-06-27,1091,64
"5552","Cabo Verde",2020-06-28,1155,64
"5553","Cabo Verde",2020-06-29,1165,10
"5554","Cabo Verde",2020-06-30,1227,62
"5555","Cabo Verde",2020-07-01,1267,40
"5556","Cabo Verde",2020-07-02,1301,34
"5557","Cabo Verde",2020-07-03,1382,81
"5558","Cabo Verde",2020-07-04,1421,39
"5559","Cabo Verde",2020-07-05,1451,30
"5560","Cabo Verde",2020-07-06,1463,12
"5561","Cabo Verde",2020-07-07,1499,36
"5562","Cabo Verde",2020-07-08,1542,43
"5563","Cabo Verde",2020-07-09,1552,10
"5564","Cabo Verde",2020-07-10,1591,39
"5565","Cabo Verde",2020-07-11,1623,32
"5566","Cabo Verde",2020-07-12,1623,0
"5567","Cabo Verde",2020-07-13,1698,75
"5568","Cabo Verde",2020-07-14,1722,24
"5569","Cabo Verde",2020-07-15,1780,58
"5570","Cabo Verde",2020-07-16,1894,114
"5571","Cabo Verde",2020-07-17,1939,45
"5572","Cabo Verde",2020-07-18,2014,75
"5573","Cabo Verde",2020-07-19,2045,31
"5574","Cabo Verde",2020-07-20,2071,26
"5575","Cabo Verde",2020-07-21,2107,36
"5576","Cabo Verde",2020-07-22,2154,47
"5577","Cabo Verde",2020-07-23,2190,36
"5578","Cabo Verde",2020-07-24,2220,30
"5579","Cabo Verde",2020-07-25,2258,38
"5580","Cabo Verde",2020-07-26,2307,49
"5581","Cambodia",2020-01-23,0,0
"5582","Cambodia",2020-01-24,0,0
"5583","Cambodia",2020-01-25,0,0
"5584","Cambodia",2020-01-26,0,0
"5585","Cambodia",2020-01-27,1,1
"5586","Cambodia",2020-01-28,1,0
"5587","Cambodia",2020-01-29,1,0
"5588","Cambodia",2020-01-30,1,0
"5589","Cambodia",2020-01-31,1,0
"5590","Cambodia",2020-02-01,1,0
"5591","Cambodia",2020-02-02,1,0
"5592","Cambodia",2020-02-03,1,0
"5593","Cambodia",2020-02-04,1,0
"5594","Cambodia",2020-02-05,1,0
"5595","Cambodia",2020-02-06,1,0
"5596","Cambodia",2020-02-07,1,0
"5597","Cambodia",2020-02-08,1,0
"5598","Cambodia",2020-02-09,1,0
"5599","Cambodia",2020-02-10,1,0
"5600","Cambodia",2020-02-11,1,0
"5601","Cambodia",2020-02-12,1,0
"5602","Cambodia",2020-02-13,1,0
"5603","Cambodia",2020-02-14,1,0
"5604","Cambodia",2020-02-15,1,0
"5605","Cambodia",2020-02-16,1,0
"5606","Cambodia",2020-02-17,1,0
"5607","Cambodia",2020-02-18,1,0
"5608","Cambodia",2020-02-19,1,0
"5609","Cambodia",2020-02-20,1,0
"5610","Cambodia",2020-02-21,1,0
"5611","Cambodia",2020-02-22,1,0
"5612","Cambodia",2020-02-23,1,0
"5613","Cambodia",2020-02-24,1,0
"5614","Cambodia",2020-02-25,1,0
"5615","Cambodia",2020-02-26,1,0
"5616","Cambodia",2020-02-27,1,0
"5617","Cambodia",2020-02-28,1,0
"5618","Cambodia",2020-02-29,1,0
"5619","Cambodia",2020-03-01,1,0
"5620","Cambodia",2020-03-02,1,0
"5621","Cambodia",2020-03-03,1,0
"5622","Cambodia",2020-03-04,1,0
"5623","Cambodia",2020-03-05,1,0
"5624","Cambodia",2020-03-06,1,0
"5625","Cambodia",2020-03-07,1,0
"5626","Cambodia",2020-03-08,2,1
"5627","Cambodia",2020-03-09,2,0
"5628","Cambodia",2020-03-10,2,0
"5629","Cambodia",2020-03-11,3,1
"5630","Cambodia",2020-03-12,3,0
"5631","Cambodia",2020-03-13,5,2
"5632","Cambodia",2020-03-14,7,2
"5633","Cambodia",2020-03-15,7,0
"5634","Cambodia",2020-03-16,7,0
"5635","Cambodia",2020-03-17,33,26
"5636","Cambodia",2020-03-18,35,2
"5637","Cambodia",2020-03-19,37,2
"5638","Cambodia",2020-03-20,51,14
"5639","Cambodia",2020-03-21,53,2
"5640","Cambodia",2020-03-22,84,31
"5641","Cambodia",2020-03-23,87,3
"5642","Cambodia",2020-03-24,91,4
"5643","Cambodia",2020-03-25,96,5
"5644","Cambodia",2020-03-26,96,0
"5645","Cambodia",2020-03-27,99,3
"5646","Cambodia",2020-03-28,99,0
"5647","Cambodia",2020-03-29,103,4
"5648","Cambodia",2020-03-30,107,4
"5649","Cambodia",2020-03-31,109,2
"5650","Cambodia",2020-04-01,109,0
"5651","Cambodia",2020-04-02,110,1
"5652","Cambodia",2020-04-03,114,4
"5653","Cambodia",2020-04-04,114,0
"5654","Cambodia",2020-04-05,114,0
"5655","Cambodia",2020-04-06,114,0
"5656","Cambodia",2020-04-07,115,1
"5657","Cambodia",2020-04-08,117,2
"5658","Cambodia",2020-04-09,119,2
"5659","Cambodia",2020-04-10,119,0
"5660","Cambodia",2020-04-11,120,1
"5661","Cambodia",2020-04-12,122,2
"5662","Cambodia",2020-04-13,122,0
"5663","Cambodia",2020-04-14,122,0
"5664","Cambodia",2020-04-15,122,0
"5665","Cambodia",2020-04-16,122,0
"5666","Cambodia",2020-04-17,122,0
"5667","Cambodia",2020-04-18,122,0
"5668","Cambodia",2020-04-19,122,0
"5669","Cambodia",2020-04-20,122,0
"5670","Cambodia",2020-04-21,122,0
"5671","Cambodia",2020-04-22,122,0
"5672","Cambodia",2020-04-23,122,0
"5673","Cambodia",2020-04-24,122,0
"5674","Cambodia",2020-04-25,122,0
"5675","Cambodia",2020-04-26,122,0
"5676","Cambodia",2020-04-27,122,0
"5677","Cambodia",2020-04-28,122,0
"5678","Cambodia",2020-04-29,122,0
"5679","Cambodia",2020-04-30,122,0
"5680","Cambodia",2020-05-01,122,0
"5681","Cambodia",2020-05-02,122,0
"5682","Cambodia",2020-05-03,122,0
"5683","Cambodia",2020-05-04,122,0
"5684","Cambodia",2020-05-05,122,0
"5685","Cambodia",2020-05-06,122,0
"5686","Cambodia",2020-05-07,122,0
"5687","Cambodia",2020-05-08,122,0
"5688","Cambodia",2020-05-09,122,0
"5689","Cambodia",2020-05-10,122,0
"5690","Cambodia",2020-05-11,122,0
"5691","Cambodia",2020-05-12,122,0
"5692","Cambodia",2020-05-13,122,0
"5693","Cambodia",2020-05-14,122,0
"5694","Cambodia",2020-05-15,122,0
"5695","Cambodia",2020-05-16,122,0
"5696","Cambodia",2020-05-17,122,0
"5697","Cambodia",2020-05-18,122,0
"5698","Cambodia",2020-05-19,122,0
"5699","Cambodia",2020-05-20,122,0
"5700","Cambodia",2020-05-21,123,1
"5701","Cambodia",2020-05-22,123,0
"5702","Cambodia",2020-05-23,124,1
"5703","Cambodia",2020-05-24,124,0
"5704","Cambodia",2020-05-25,124,0
"5705","Cambodia",2020-05-26,124,0
"5706","Cambodia",2020-05-27,124,0
"5707","Cambodia",2020-05-28,124,0
"5708","Cambodia",2020-05-29,124,0
"5709","Cambodia",2020-05-30,125,1
"5710","Cambodia",2020-05-31,125,0
"5711","Cambodia",2020-06-01,125,0
"5712","Cambodia",2020-06-02,125,0
"5713","Cambodia",2020-06-03,125,0
"5714","Cambodia",2020-06-04,125,0
"5715","Cambodia",2020-06-05,125,0
"5716","Cambodia",2020-06-06,125,0
"5717","Cambodia",2020-06-07,126,1
"5718","Cambodia",2020-06-08,126,0
"5719","Cambodia",2020-06-09,126,0
"5720","Cambodia",2020-06-10,126,0
"5721","Cambodia",2020-06-11,126,0
"5722","Cambodia",2020-06-12,126,0
"5723","Cambodia",2020-06-13,128,2
"5724","Cambodia",2020-06-14,128,0
"5725","Cambodia",2020-06-15,128,0
"5726","Cambodia",2020-06-16,128,0
"5727","Cambodia",2020-06-17,128,0
"5728","Cambodia",2020-06-18,129,1
"5729","Cambodia",2020-06-19,129,0
"5730","Cambodia",2020-06-20,129,0
"5731","Cambodia",2020-06-21,129,0
"5732","Cambodia",2020-06-22,130,1
"5733","Cambodia",2020-06-23,130,0
"5734","Cambodia",2020-06-24,130,0
"5735","Cambodia",2020-06-25,130,0
"5736","Cambodia",2020-06-26,139,9
"5737","Cambodia",2020-06-27,141,2
"5738","Cambodia",2020-06-28,141,0
"5739","Cambodia",2020-06-29,141,0
"5740","Cambodia",2020-06-30,141,0
"5741","Cambodia",2020-07-01,141,0
"5742","Cambodia",2020-07-02,141,0
"5743","Cambodia",2020-07-03,141,0
"5744","Cambodia",2020-07-04,141,0
"5745","Cambodia",2020-07-05,141,0
"5746","Cambodia",2020-07-06,141,0
"5747","Cambodia",2020-07-07,141,0
"5748","Cambodia",2020-07-08,141,0
"5749","Cambodia",2020-07-09,141,0
"5750","Cambodia",2020-07-10,141,0
"5751","Cambodia",2020-07-11,156,15
"5752","Cambodia",2020-07-12,156,0
"5753","Cambodia",2020-07-13,165,9
"5754","Cambodia",2020-07-14,165,0
"5755","Cambodia",2020-07-15,166,1
"5756","Cambodia",2020-07-16,171,5
"5757","Cambodia",2020-07-17,171,0
"5758","Cambodia",2020-07-18,171,0
"5759","Cambodia",2020-07-19,171,0
"5760","Cambodia",2020-07-20,171,0
"5761","Cambodia",2020-07-21,197,26
"5762","Cambodia",2020-07-22,198,1
"5763","Cambodia",2020-07-23,202,4
"5764","Cambodia",2020-07-24,202,0
"5765","Cambodia",2020-07-25,225,23
"5766","Cambodia",2020-07-26,225,0
"5767","Cameroon",2020-01-23,0,0
"5768","Cameroon",2020-01-24,0,0
"5769","Cameroon",2020-01-25,0,0
"5770","Cameroon",2020-01-26,0,0
"5771","Cameroon",2020-01-27,0,0
"5772","Cameroon",2020-01-28,0,0
"5773","Cameroon",2020-01-29,0,0
"5774","Cameroon",2020-01-30,0,0
"5775","Cameroon",2020-01-31,0,0
"5776","Cameroon",2020-02-01,0,0
"5777","Cameroon",2020-02-02,0,0
"5778","Cameroon",2020-02-03,0,0
"5779","Cameroon",2020-02-04,0,0
"5780","Cameroon",2020-02-05,0,0
"5781","Cameroon",2020-02-06,0,0
"5782","Cameroon",2020-02-07,0,0
"5783","Cameroon",2020-02-08,0,0
"5784","Cameroon",2020-02-09,0,0
"5785","Cameroon",2020-02-10,0,0
"5786","Cameroon",2020-02-11,0,0
"5787","Cameroon",2020-02-12,0,0
"5788","Cameroon",2020-02-13,0,0
"5789","Cameroon",2020-02-14,0,0
"5790","Cameroon",2020-02-15,0,0
"5791","Cameroon",2020-02-16,0,0
"5792","Cameroon",2020-02-17,0,0
"5793","Cameroon",2020-02-18,0,0
"5794","Cameroon",2020-02-19,0,0
"5795","Cameroon",2020-02-20,0,0
"5796","Cameroon",2020-02-21,0,0
"5797","Cameroon",2020-02-22,0,0
"5798","Cameroon",2020-02-23,0,0
"5799","Cameroon",2020-02-24,0,0
"5800","Cameroon",2020-02-25,0,0
"5801","Cameroon",2020-02-26,0,0
"5802","Cameroon",2020-02-27,0,0
"5803","Cameroon",2020-02-28,0,0
"5804","Cameroon",2020-02-29,0,0
"5805","Cameroon",2020-03-01,0,0
"5806","Cameroon",2020-03-02,0,0
"5807","Cameroon",2020-03-03,0,0
"5808","Cameroon",2020-03-04,0,0
"5809","Cameroon",2020-03-05,0,0
"5810","Cameroon",2020-03-06,1,1
"5811","Cameroon",2020-03-07,1,0
"5812","Cameroon",2020-03-08,2,1
"5813","Cameroon",2020-03-09,2,0
"5814","Cameroon",2020-03-10,2,0
"5815","Cameroon",2020-03-11,2,0
"5816","Cameroon",2020-03-12,2,0
"5817","Cameroon",2020-03-13,2,0
"5818","Cameroon",2020-03-14,2,0
"5819","Cameroon",2020-03-15,2,0
"5820","Cameroon",2020-03-16,4,2
"5821","Cameroon",2020-03-17,10,6
"5822","Cameroon",2020-03-18,10,0
"5823","Cameroon",2020-03-19,13,3
"5824","Cameroon",2020-03-20,20,7
"5825","Cameroon",2020-03-21,27,7
"5826","Cameroon",2020-03-22,40,13
"5827","Cameroon",2020-03-23,56,16
"5828","Cameroon",2020-03-24,66,10
"5829","Cameroon",2020-03-25,75,9
"5830","Cameroon",2020-03-26,75,0
"5831","Cameroon",2020-03-27,91,16
"5832","Cameroon",2020-03-28,91,0
"5833","Cameroon",2020-03-29,139,48
"5834","Cameroon",2020-03-30,139,0
"5835","Cameroon",2020-03-31,193,54
"5836","Cameroon",2020-04-01,233,40
"5837","Cameroon",2020-04-02,306,73
"5838","Cameroon",2020-04-03,509,203
"5839","Cameroon",2020-04-04,555,46
"5840","Cameroon",2020-04-05,650,95
"5841","Cameroon",2020-04-06,658,8
"5842","Cameroon",2020-04-07,658,0
"5843","Cameroon",2020-04-08,730,72
"5844","Cameroon",2020-04-09,730,0
"5845","Cameroon",2020-04-10,820,90
"5846","Cameroon",2020-04-11,820,0
"5847","Cameroon",2020-04-12,820,0
"5848","Cameroon",2020-04-13,820,0
"5849","Cameroon",2020-04-14,848,28
"5850","Cameroon",2020-04-15,848,0
"5851","Cameroon",2020-04-16,996,148
"5852","Cameroon",2020-04-17,996,0
"5853","Cameroon",2020-04-18,1017,21
"5854","Cameroon",2020-04-19,1017,0
"5855","Cameroon",2020-04-20,1163,146
